Date,EURUSD=X,GBPUSD=X,JPY=X
2017-02-13,1.061954379081726,1.2484550476074219,113.91400146484375
2017-02-14,1.059849739074707,1.2523010969161987,113.70500183105469
2017-02-15,1.0578316450119019,1.2470382452011108,114.3010025024414
2017-02-16,1.0607378482818604,1.2469760179519653,114.11199951171875
2017-02-17,1.0672245025634766,1.2489228248596191,113.30500030517578
2017-02-20,1.062665343284607,1.2433944940567017,112.91100311279297
2017-02-21,1.0609403848648071,1.2473337650299072,113.27999877929688
2017-02-22,1.0542073249816895,1.248704433441162,113.66899871826172
2017-02-23,1.0554089546203613,1.2453765869140625,113.41699981689453
2017-02-24,1.0584474802017212,1.255618929862976,112.68199920654297
2017-02-27,1.055275321006775,1.2399563789367676,112.18800354003906
2017-02-28,1.0584250688552856,1.2439358234405518,112.74500274658203
2017-03-01,1.0569148063659668,1.2378076314926147,113.0770034790039
2017-03-02,1.0535852909088135,1.227219820022583,114.12100219726562
2017-03-03,1.0509721040725708,1.227475881576538,114.34200286865234
2017-03-06,1.062044620513916,1.23001229763031,113.84700012207031
2017-03-07,1.0579211711883545,1.224289894104004,113.91699981689453
2017-03-08,1.0570154190063477,1.2204499244689941,113.9260025024414
2017-03-09,1.0547411441802979,1.217730164527893,114.41100311279297
2017-03-10,1.0578428506851196,1.2157316207885742,115.14900207519531
2017-03-13,1.0690041780471802,1.2171372175216675,114.73200225830078
2017-03-14,1.0651443004608154,1.220598816871643,114.91500091552734
2017-03-15,1.0612443685531616,1.2157464027404785,114.65899658203125
2017-03-16,1.0737909078598022,1.2284257411956787,113.4020004272461
2017-03-17,1.077470064163208,1.2351168394088745,113.33999633789062
2017-03-20,1.0742985010147095,1.2384514808654785,112.67400360107422
2017-03-21,1.073767900466919,1.2367054224014282,112.572998046875
2017-03-22,1.081244707107544,1.2482056617736816,111.53199768066406
2017-03-23,1.0790164470672607,1.2475050687789917,111.36900329589844
2017-03-24,1.0783880949020386,1.251877784729004,111.00399780273438
2017-03-27,1.0849517583847046,1.2514548301696777,110.552001953125
2017-03-28,1.0860947370529175,1.2557923793792725,110.77100372314453
2017-03-29,1.0817711353302002,1.2421433925628662,111.22599792480469
2017-03-30,1.0759629011154175,1.2440440654754639,111.15399932861328
2017-03-31,1.0687072277069092,1.2478474378585815,111.7760009765625
2017-04-03,1.0668829679489136,1.2540757656097412,111.26499938964844
2017-04-04,1.067008137702942,1.249219298362732,110.70899963378906
2017-04-05,1.0680338144302368,1.2439976930618286,110.85399627685547
